job_id,skill_name,years_required,context_keywords,is_required,company_tier,target_score
1689,AWS,15,Expert,False,Tier 1,975
1689,Algorithms,11,Architect,True,Tier 1,1000
1689,Data Structures,11,Lead,True,Tier 1,1000
1690,JavaScript,1,Junior,True,Tier 2,350
1690,Leadership,0,Junior,True,Tier 2,750
1690,Problem-solving,1,Familiar,False,Tier 2,600
1691,Terraform,12,Expert,True,Tier 2,1000
1691,AWS,11,None,True,Tier 2,850
1691,SQL,8,Senior,True,Tier 2,1000
1691,Jenkins,10,Senior,True,Tier 2,1000
1691,CI/CD,6,Senior,False,Tier 2,800
1691,Azure,11,None,True,Tier 2,850
1691,Spring Boot,7,Senior,False,Tier 2,800
1692,Communication,5,Senior,True,Tier 1,400
1692,Accountability,3,Familiar,False,Tier 1,750
1692,Docker,2,Familiar,False,Tier 1,175
1692,Jenkins,4,Familiar,False,Tier 1,375
1692,MongoDB,4,Senior,True,Tier 1,825
1693,Teamwork,5,None,True,Tier 1,400
1693,Accountability,5,Lead,False,Tier 1,750
1693,Communication,8,None,True,Tier 1,400
1693,React,10,Lead,True,Tier 1,1000
1694,OOP,8,Expert,False,Tier 1,975
1694,Python,13,Lead,False,Tier 1,975
1694,Mentoring,12,Lead,True,Tier 1,750
1694,System Design,9,Lead,True,Tier 1,1000
1694,AWS,14,Architect,True,Tier 1,1000
1694,MongoDB,15,Expert,True,Tier 1,1000
1694,CI/CD,11,Expert,False,Tier 1,975
1695,Docker,3,Familiar,False,Tier 3,325
1695,Jenkins,4,None,False,Tier 3,375
1695,Data Structures,5,Senior,True,Tier 3,825
1695,Django,4,Senior,False,Tier 3,725
1695,FastAPI,4,Familiar,False,Tier 3,325
1696,Terraform,13,Lead,True,Tier 1,1000
1696,AWS,10,Lead,True,Tier 1,1000
1696,Communication,14,Lead,False,Tier 1,400
1696,Leadership,11,Expert,True,Tier 1,750
1696,SQL,15,Architect,True,Tier 1,1000
1696,OOP,12,Lead,True,Tier 1,1000
1696,Kubernetes,11,Lead,True,Tier 1,1000
1696,Jenkins,9,Lead,True,Tier 1,1000
1697,Accountability,11,Expert,False,Tier 2,750
1697,Data Structures,7,Senior,False,Tier 2,800
1697,Teamwork,10,Senior,True,Tier 2,400
1697,GCP,7,Expert,True,Tier 2,850
1697,CI/CD,11,Expert,True,Tier 2,1000
1697,Communication,9,Expert,False,Tier 2,400
1697,Microservices,6,Senior,True,Tier 2,850
1698,Mentoring,2,Familiar,False,Tier 1,750
1698,Problem-solving,1,Familiar,False,Tier 1,600
1698,React,2,Junior,True,Tier 1,375
1699,Leadership,1,Junior,False,Tier 2,750
1699,Communication,0,None,True,Tier 2,400
1699,CSS,0,Familiar,False,Tier 2,0
1699,TypeScript,0,Junior,False,Tier 2,150
1700,MongoDB,9,Expert,True,Tier 3,975
1700,FastAPI,15,Architect,False,Tier 3,925
1700,CI/CD,11,Lead,True,Tier 3,975
1700,Terraform,10,Architect,True,Tier 3,975
1700,Leadership,14,Expert,True,Tier 3,750
1700,Data Structures,15,Architect,True,Tier 3,975
1700,Kubernetes,14,Lead,True,Tier 3,975
1700,SQL,15,Lead,True,Tier 3,975
1700,Teamwork,13,Architect,False,Tier 3,400
1701,Mentoring,1,Familiar,False,Tier 1,750
1701,Communication,2,Junior,True,Tier 1,400
1701,TypeScript,2,None,True,Tier 1,375
1701,Leadership,0,Junior,True,Tier 1,750
1702,Mentoring,12,Lead,True,Tier 3,750
1702,Data Structures,9,Lead,True,Tier 3,975
1702,Docker,15,Architect,True,Tier 3,975
1702,SQL,13,Expert,True,Tier 3,975
1702,Kubernetes,15,Architect,True,Tier 3,975
1702,Python,8,Architect,True,Tier 3,975
1703,Docker,8,None,False,Tier 3,675
1703,Java,7,Expert,False,Tier 3,775
1703,Oracle,10,None,True,Tier 3,825
1703,Spring Boot,8,Senior,False,Tier 3,925
1703,Microservices,12,None,True,Tier 3,825
1703,Kubernetes,8,None,False,Tier 3,675
1703,Accountability,10,None,False,Tier 3,750
1704,Pandas,1,Junior,True,Tier 1,375
1704,Scikit-learn,2,None,True,Tier 1,375
1704,Communication,2,None,True,Tier 1,400
1704,Teamwork,1,Familiar,False,Tier 1,400
1705,Oracle,11,Expert,False,Tier 3,925
1705,Problem-solving,11,Senior,True,Tier 3,600
1705,Jenkins,6,Expert,True,Tier 3,825
1705,Data Structures,9,Expert,False,Tier 3,925
1706,Algorithms,12,Expert,True,Tier 2,1000
1706,Oracle,9,None,True,Tier 2,850
1706,Problem-solving,11,None,True,Tier 2,600
1706,Accountability,11,Senior,True,Tier 2,750
1706,GCP,11,Senior,True,Tier 2,1000
1706,AWS,12,Senior,True,Tier 2,1000
1706,CI/CD,11,Senior,True,Tier 2,1000
1707,Mentoring,2,None,True,Tier 3,750
1707,Vue.js,1,Familiar,False,Tier 3,125
1707,Leadership,2,Familiar,False,Tier 3,750
1707,Problem-solving,1,None,True,Tier 3,600
1708,Problem-solving,10,Lead,True,Tier 3,600
1708,HTML,7,Lead,False,Tier 3,775
1708,Communication,8,Expert,True,Tier 3,400
1708,System Design,10,Expert,True,Tier 3,975
1708,TypeScript,6,None,False,Tier 3,525
1709,MongoDB,5,Familiar,False,Tier 1,525
1709,SQL,5,None,True,Tier 1,725
1709,OOP,4,None,False,Tier 1,425
1709,Algorithms,4,Senior,True,Tier 1,825
1709,Communication,4,Familiar,False,Tier 1,400
1710,Terraform,5,None,True,Tier 3,675
1710,PostgreSQL,5,Senior,True,Tier 3,825
1710,Flask,5,Familiar,False,Tier 3,475
1710,GCP,5,Senior,True,Tier 3,825
1710,Python,4,Familiar,False,Tier 3,325
1711,Algorithms,5,Familiar,False,Tier 3,475
1711,Kubernetes,2,None,True,Tier 3,325
1711,PostgreSQL,4,Familiar,False,Tier 3,325
1711,FastAPI,3,Senior,False,Tier 3,725
1711,Data Structures,5,Senior,True,Tier 3,825
1711,AWS,4,Senior,True,Tier 3,775
1712,Accountability,13,Lead,True,Tier 1,750
1712,Python,11,Architect,False,Tier 1,975
1712,Django,10,Architect,False,Tier 1,975
1712,System Design,12,Lead,True,Tier 1,1000
1712,Terraform,10,Lead,True,Tier 1,1000
1712,Problem-solving,8,Architect,True,Tier 1,600
1712,Algorithms,8,Lead,False,Tier 1,975
1712,Jenkins,11,Lead,True,Tier 1,1000
1712,Flask,10,Lead,False,Tier 1,975
1713,CI/CD,7,Expert,True,Tier 1,875
1713,GCP,11,Expert,True,Tier 1,1000
1713,Microservices,6,Senior,False,Tier 1,825
1713,Communication,10,Expert,False,Tier 1,400
1713,Kubernetes,6,Senior,True,Tier 1,875
1713,Docker,8,None,True,Tier 1,875
1713,Azure,7,None,True,Tier 1,725
1713,AWS,12,None,True,Tier 1,875
1714,React,8,Lead,True,Tier 1,1000
1714,Leadership,10,Expert,True,Tier 1,750
1714,HTML,8,Senior,True,Tier 1,1000
1714,OOP,7,Senior,False,Tier 1,825
1714,Mentoring,8,None,True,Tier 1,750
1715,Tailwind CSS,6,Expert,True,Tier 2,850
1715,Accountability,7,None,True,Tier 2,750
1715,Problem-solving,8,Lead,True,Tier 2,600
1715,Leadership,6,Expert,False,Tier 2,750
1715,JavaScript,7,Lead,True,Tier 2,850
1715,Mentoring,6,Senior,True,Tier 2,750
1715,Teamwork,9,Expert,False,Tier 2,400
1716,Problem-solving,2,Familiar,False,Tier 2,600
1716,JavaScript,1,Junior,True,Tier 2,350
1716,Tailwind CSS,1,Familiar,False,Tier 2,150
1717,HTML,0,Familiar,False,Tier 2,0
1717,JavaScript,0,Junior,False,Tier 2,150
1717,Tailwind CSS,0,Familiar,False,Tier 2,0
1717,React,0,None,True,Tier 2,200
1718,Python,8,Lead,True,Tier 1,1000
1718,Problem-solving,9,Architect,True,Tier 1,600
1718,Communication,13,Lead,True,Tier 1,400
1718,PostgreSQL,15,Lead,True,Tier 1,1000
1718,Algorithms,8,Expert,True,Tier 1,1000
1718,Mentoring,12,Architect,False,Tier 1,750
1718,System Design,13,Expert,False,Tier 1,975
1718,Django,14,Lead,True,Tier 1,1000
1719,Mentoring,1,Familiar,False,Tier 2,750
1719,CSS,0,Familiar,False,Tier 2,0
1720,Docker,2,None,True,Tier 1,375
1720,Python,4,Senior,False,Tier 1,775
1720,GCP,5,Familiar,False,Tier 1,525
1720,Algorithms,3,Familiar,False,Tier 1,375
1720,Terraform,5,Familiar,False,Tier 1,525
1721,Accountability,8,Lead,False,Tier 3,750
1721,Communication,10,Lead,False,Tier 3,400
1721,OOP,8,Expert,True,Tier 3,975
1721,React,7,Senior,True,Tier 3,825
1721,Vue.js,5,None,True,Tier 3,675
1722,Teamwork,0,Familiar,False,Tier 2,400
1722,SQL,2,Junior,False,Tier 2,300
1722,TensorFlow,0,Junior,False,Tier 2,150
1722,Leadership,2,Familiar,False,Tier 2,750
1723,OOP,12,Expert,False,Tier 3,925
1723,Data Structures,8,Senior,True,Tier 3,975
1723,Problem-solving,10,None,True,Tier 3,600
1723,Docker,6,Senior,True,Tier 3,825
1723,Accountability,7,Expert,True,Tier 3,750
1724,Accountability,7,Senior,False,Tier 3,750
1724,Problem-solving,10,None,False,Tier 3,600
1724,JavaScript,5,Lead,False,Tier 3,775
1724,Mentoring,10,None,True,Tier 3,750
1725,Communication,0,Junior,True,Tier 2,400
1725,Pandas,0,Familiar,False,Tier 2,0
1725,Problem-solving,2,None,False,Tier 2,600
1725,Python,0,Junior,True,Tier 2,200
1725,TensorFlow,1,Junior,True,Tier 2,350
1726,Accountability,8,Senior,True,Tier 2,750
1726,Teamwork,7,Expert,True,Tier 2,400
1726,HTML,9,Senior,True,Tier 2,1000
1726,Tailwind CSS,10,Senior,True,Tier 2,1000
1726,Leadership,6,Expert,True,Tier 2,750
1726,Algorithms,6,None,True,Tier 2,700
1726,Data Structures,5,Senior,True,Tier 2,850
1727,Leadership,0,Familiar,False,Tier 2,750
1727,CSS,1,Junior,True,Tier 2,350
1727,TypeScript,0,None,True,Tier 2,200
1727,Tailwind CSS,0,None,True,Tier 2,200
1728,Flask,9,Lead,True,Tier 1,1000
1728,System Design,10,Lead,True,Tier 1,1000
1728,FastAPI,12,Expert,True,Tier 1,1000
1728,Kubernetes,8,Expert,True,Tier 1,1000
1728,MongoDB,13,Lead,False,Tier 1,975
1729,Flask,3,Senior,True,Tier 1,825
1729,OOP,3,Familiar,False,Tier 1,375
1729,Problem-solving,3,Familiar,False,Tier 1,600
1729,Communication,4,Familiar,False,Tier 1,400
1730,Teamwork,10,Expert,True,Tier 1,400
1730,Communication,15,Lead,False,Tier 1,400
1730,Flask,12,Architect,False,Tier 1,975
1730,Mentoring,13,Architect,True,Tier 1,750
1730,PostgreSQL,8,Lead,True,Tier 1,1000
1730,AWS,13,Expert,False,Tier 1,975
1731,System Design,8,Expert,True,Tier 2,1000
1731,Communication,11,Expert,True,Tier 2,400
1731,Mentoring,6,None,False,Tier 2,750
1731,Azure,10,Senior,True,Tier 2,1000
1731,Data Structures,6,Senior,True,Tier 2,850
1732,Kubernetes,15,Architect,True,Tier 3,975
1732,GCP,9,Architect,True,Tier 3,975
1732,System Design,12,Lead,True,Tier 3,975
1732,CI/CD,8,Expert,True,Tier 3,975
1732,SQL,9,Expert,False,Tier 3,925
1732,FastAPI,13,Expert,True,Tier 3,975
1733,Vue.js,10,Lead,True,Tier 2,1000
1733,HTML,6,Expert,True,Tier 2,850
1733,Tailwind CSS,5,Senior,False,Tier 2,800
1733,Problem-solving,9,Senior,True,Tier 2,600
1733,System Design,6,Expert,False,Tier 2,800
1734,Communication,5,None,True,Tier 3,400
1734,GCP,3,Familiar,False,Tier 3,325
1734,Kubernetes,4,Senior,False,Tier 3,725
1734,MongoDB,5,Familiar,False,Tier 3,475
1734,Algorithms,4,None,True,Tier 3,525
1734,CI/CD,3,Senior,True,Tier 3,775
1735,PyTorch,1,Junior,True,Tier 2,350
1735,Accountability,3,None,True,Tier 2,750
1735,NumPy,2,Familiar,False,Tier 2,150
1735,Tableau,1,None,True,Tier 2,350
1735,Mentoring,1,Familiar,False,Tier 2,750
1736,JavaScript,2,Familiar,False,Tier 2,150
1736,Teamwork,1,Familiar,False,Tier 2,400
1736,Communication,2,None,False,Tier 2,400
1736,Tailwind CSS,0,Junior,True,Tier 2,200
1736,Leadership,2,Familiar,False,Tier 2,750
1737,Tableau,1,None,False,Tier 3,175
1737,Scikit-learn,1,Familiar,False,Tier 3,125
1737,Python,0,Junior,True,Tier 3,175
1737,Communication,1,Familiar,False,Tier 3,400
1738,CSS,2,None,True,Tier 3,325
1738,Mentoring,1,None,True,Tier 3,750
1738,Tailwind CSS,1,Junior,True,Tier 3,325
1738,TypeScript,1,Familiar,False,Tier 3,125
1739,CI/CD,11,Lead,False,Tier 1,975
1739,Flask,8,Lead,True,Tier 1,1000
1739,Django,15,Expert,True,Tier 1,1000
1739,System Design,14,Lead,True,Tier 1,1000
1739,Jenkins,12,Architect,False,Tier 1,975
1739,Accountability,14,Expert,True,Tier 1,750
1740,HTML,6,Senior,False,Tier 3,775
1740,CSS,8,None,True,Tier 3,825
1740,Teamwork,10,Senior,True,Tier 3,400
1740,OOP,7,None,True,Tier 3,675
1740,Vue.js,5,None,True,Tier 3,675
1740,TypeScript,5,Expert,True,Tier 3,825
1741,GCP,2,None,True,Tier 3,325
1741,Accountability,2,Familiar,False,Tier 3,750
1741,Data Structures,4,Senior,False,Tier 3,725
1741,AWS,4,Senior,True,Tier 3,775
1742,Azure,9,None,False,Tier 3,675
1742,Teamwork,8,None,False,Tier 3,400
1742,SQL,8,Senior,True,Tier 3,975
1742,Leadership,11,Senior,False,Tier 3,750
1742,Oracle,10,Senior,True,Tier 3,975
1742,AWS,7,Senior,False,Tier 3,775
1743,AWS,8,None,True,Tier 3,825
1743,System Design,10,Senior,True,Tier 3,975
1743,Algorithms,7,Senior,True,Tier 3,825
1743,Kotlin,7,None,False,Tier 3,525
1743,Jenkins,12,Expert,True,Tier 3,975
1744,JavaScript,8,None,False,Tier 2,700
1744,Teamwork,7,Expert,True,Tier 2,400
1744,System Design,10,Lead,True,Tier 2,1000
1744,CSS,9,None,False,Tier 2,700
1744,React,7,Senior,True,Tier 2,850
1745,Communication,10,Expert,True,Tier 2,400
1745,Docker,14,Architect,True,Tier 2,1000
1745,PostgreSQL,15,Expert,False,Tier 2,950
1745,AWS,9,Expert,True,Tier 2,1000
1745,Algorithms,11,Architect,True,Tier 2,1000
1745,Mentoring,15,Lead,True,Tier 2,750
1745,Django,9,Expert,True,Tier 2,1000
1745,System Design,9,Architect,True,Tier 2,1000
1746,GCP,7,Expert,True,Tier 3,825
1746,AWS,7,Expert,False,Tier 3,775
1746,Terraform,11,Expert,True,Tier 3,975
1746,Docker,7,Expert,True,Tier 3,825
1746,Oracle,10,Expert,False,Tier 3,925
1746,Teamwork,12,Senior,False,Tier 3,400
1746,CI/CD,8,Senior,True,Tier 3,975
1747,PyTorch,3,Familiar,False,Tier 2,350
1747,Accountability,2,None,True,Tier 2,750
1747,Leadership,0,Junior,False,Tier 2,750
1747,Scikit-learn,1,None,False,Tier 2,200
1748,GCP,10,Architect,True,Tier 3,975
1748,Algorithms,15,Expert,True,Tier 3,975
1748,PostgreSQL,8,Architect,True,Tier 3,975
1748,SQL,8,Lead,False,Tier 3,925
1748,Accountability,9,Lead,True,Tier 3,750
1748,FastAPI,11,Lead,True,Tier 3,975
1748,System Design,12,Expert,False,Tier 3,925
1749,Problem-solving,3,None,True,Tier 1,600
1749,Accountability,1,Junior,True,Tier 1,750
1749,PyTorch,1,Junior,False,Tier 1,325
1749,Pandas,0,Junior,False,Tier 1,175
1749,SQL,2,Junior,True,Tier 1,375
1749,NumPy,0,None,True,Tier 1,225
1750,HTML,10,Senior,True,Tier 1,1000
1750,Data Structures,5,Senior,True,Tier 1,875
1750,Problem-solving,6,Expert,True,Tier 1,600
1750,TypeScript,6,Senior,True,Tier 1,875
1750,Mentoring,9,Lead,False,Tier 1,750
1751,Docker,4,Senior,True,Tier 3,775
1751,Accountability,3,Senior,False,Tier 3,750
1751,Mentoring,5,None,True,Tier 3,750
1751,Communication,3,None,True,Tier 3,400
1751,OOP,3,Senior,True,Tier 3,775
1752,TensorFlow,2,None,True,Tier 1,375
1752,PyTorch,2,Familiar,False,Tier 1,175
1752,Scikit-learn,2,Familiar,False,Tier 1,175
1752,Communication,2,Familiar,False,Tier 1,400
1753,Leadership,7,None,True,Tier 2,750
1753,Tailwind CSS,6,Senior,False,Tier 2,800
1753,Algorithms,10,Senior,False,Tier 2,950
1753,HTML,8,Senior,True,Tier 2,1000
1753,Accountability,8,None,True,Tier 2,750
1754,Python,14,Architect,True,Tier 3,975
1754,Problem-solving,14,Architect,True,Tier 3,600
1754,Leadership,8,Expert,False,Tier 3,750
1754,Terraform,15,Expert,True,Tier 3,975
1754,Accountability,8,Architect,False,Tier 3,750
1754,MongoDB,8,Lead,True,Tier 3,975
1754,GCP,9,Architect,True,Tier 3,975
1755,Leadership,2,None,True,Tier 3,750
1755,Mentoring,0,Junior,False,Tier 3,750
1755,JavaScript,2,None,True,Tier 3,325
1756,OOP,12,Architect,True,Tier 3,975
1756,Terraform,10,Architect,True,Tier 3,975
1756,Docker,10,Architect,True,Tier 3,975
1756,Kubernetes,11,Lead,False,Tier 3,925
1756,CI/CD,9,Architect,True,Tier 3,975
1756,Jenkins,14,Expert,False,Tier 3,925
1756,Django,10,Lead,False,Tier 3,925
1756,Problem-solving,14,Architect,True,Tier 3,600
1756,Azure,14,Expert,True,Tier 3,975
1756,GCP,13,Architect,True,Tier 3,975
1757,System Design,9,Expert,True,Tier 3,975
1757,OOP,15,Expert,True,Tier 3,975
1757,Leadership,12,Lead,True,Tier 3,750
1757,SQL,8,Lead,True,Tier 3,975
1757,PostgreSQL,10,Lead,False,Tier 3,925
1758,Communication,0,Familiar,False,Tier 3,400
1758,Vue.js,2,Junior,False,Tier 3,275
1758,CSS,2,Familiar,False,Tier 3,125
1759,Data Structures,8,Expert,True,Tier 2,1000
1759,CSS,8,Senior,True,Tier 2,1000
1759,Communication,6,Senior,True,Tier 2,400
1759,JavaScript,10,None,True,Tier 2,850
1759,Algorithms,9,None,False,Tier 2,700
1759,Tailwind CSS,5,Expert,False,Tier 2,800
1760,SQL,2,Junior,False,Tier 1,325
1760,Scikit-learn,3,Familiar,False,Tier 1,375
1760,TensorFlow,2,Familiar,False,Tier 1,175
1760,Python,3,Familiar,False,Tier 1,375
1761,Problem-solving,1,Junior,False,Tier 2,600
1761,React,0,Familiar,False,Tier 2,0
1761,TypeScript,2,Junior,False,Tier 2,300
1761,Teamwork,2,Junior,True,Tier 2,400
1761,JavaScript,1,Familiar,False,Tier 2,150
1762,Microservices,11,None,True,Tier 2,850
1762,Jenkins,6,None,False,Tier 2,550
1762,Accountability,12,None,True,Tier 2,750
1762,Terraform,6,None,True,Tier 2,700
1762,Java,8,Senior,True,Tier 2,1000
1762,Docker,7,None,True,Tier 2,700
1762,AWS,6,Senior,False,Tier 2,800
1762,CI/CD,9,Senior,False,Tier 2,950
1763,Problem-solving,3,Familiar,False,Tier 2,600
1763,Pandas,1,Junior,True,Tier 2,350
1763,Teamwork,1,Junior,True,Tier 2,400
1763,Python,0,Junior,True,Tier 2,200
1763,Mentoring,2,None,True,Tier 2,750
1764,Docker,9,Senior,False,Tier 3,925
1764,Terraform,12,Expert,True,Tier 3,975
1764,Communication,7,None,False,Tier 3,400
1764,Algorithms,12,Senior,False,Tier 3,925
1764,Jenkins,6,None,False,Tier 3,525
1765,Data Structures,7,Senior,False,Tier 2,800
1765,Teamwork,9,None,True,Tier 2,400
1765,CSS,9,Expert,True,Tier 2,1000
1766,Communication,12,Lead,True,Tier 3,400
1766,Kubernetes,10,Expert,False,Tier 3,925
1766,PostgreSQL,12,Expert,False,Tier 3,925
1766,OOP,14,Architect,True,Tier 3,975
1766,Azure,13,Lead,False,Tier 3,925
1766,FastAPI,8,Lead,False,Tier 3,925
1766,Leadership,9,Lead,True,Tier 3,750
1766,CI/CD,8,Expert,True,Tier 3,975
1766,SQL,12,Lead,True,Tier 3,975
1767,Oracle,7,None,True,Tier 2,700
1767,Kotlin,9,None,True,Tier 2,850
1767,Jenkins,9,Expert,False,Tier 2,950
1767,Accountability,8,Senior,True,Tier 2,750
1767,Algorithms,9,None,True,Tier 2,850
1767,Docker,6,None,True,Tier 2,700
1767,Terraform,11,Expert,True,Tier 2,1000
1767,System Design,7,Expert,False,Tier 2,800
1768,Azure,15,Architect,True,Tier 1,1000
1768,Docker,15,Lead,True,Tier 1,1000
1768,SQL,8,Lead,False,Tier 1,975
1768,Python,15,Architect,False,Tier 1,975
1768,Kubernetes,12,Expert,True,Tier 1,1000
1768,Data Structures,9,Architect,True,Tier 1,1000
1768,Django,8,Lead,True,Tier 1,1000
1769,Leadership,11,Expert,True,Tier 1,750
1769,Problem-solving,10,Senior,False,Tier 1,600
1769,Microservices,12,Senior,False,Tier 1,975
1769,Terraform,11,None,True,Tier 1,875
1769,Communication,6,Senior,True,Tier 1,400
1770,Spring Boot,9,None,True,Tier 2,850
1770,Kotlin,6,None,False,Tier 2,550
1770,CI/CD,7,Expert,True,Tier 2,850
1770,Java,9,Senior,True,Tier 2,1000
1770,Leadership,7,None,False,Tier 2,750
1771,Terraform,14,Expert,False,Tier 2,950
1771,Django,12,Expert,True,Tier 2,1000
1771,FastAPI,11,Architect,True,Tier 2,1000
1771,Algorithms,11,Expert,True,Tier 2,1000
1771,Data Structures,14,Architect,False,Tier 2,950
1771,CI/CD,9,Architect,False,Tier 2,950
1771,MongoDB,10,Lead,True,Tier 2,1000
1772,Jenkins,10,None,True,Tier 3,825
1772,Teamwork,11,None,True,Tier 3,400
1772,GCP,7,Expert,False,Tier 3,775
1772,System Design,9,Senior,True,Tier 3,975
1772,Problem-solving,11,Senior,True,Tier 3,600
1773,Accountability,15,Lead,True,Tier 1,750
1773,Mentoring,12,Expert,True,Tier 1,750
1773,Flask,14,Architect,False,Tier 1,975
1773,GCP,8,Expert,True,Tier 1,1000
1773,Kubernetes,10,Lead,True,Tier 1,1000
1773,OOP,14,Lead,True,Tier 1,1000
1774,HTML,2,None,True,Tier 1,375
1774,TypeScript,0,Junior,True,Tier 1,225
1774,React,2,Junior,False,Tier 1,325
1775,OOP,9,Senior,True,Tier 2,1000
1775,Accountability,9,Senior,True,Tier 2,750
1775,Communication,5,Lead,True,Tier 2,400
1775,Leadership,6,Expert,False,Tier 2,750
1775,Data Structures,5,Senior,True,Tier 2,850
1775,HTML,7,Lead,False,Tier 2,800
1776,Flask,5,Senior,True,Tier 3,825
1776,Accountability,3,Senior,False,Tier 3,750
1776,System Design,5,Senior,True,Tier 3,825
1776,Leadership,5,None,True,Tier 3,750
1777,TypeScript,2,Junior,True,Tier 2,350
1777,Vue.js,0,Junior,True,Tier 2,200
1777,React,0,None,True,Tier 2,200
1777,Tailwind CSS,1,None,True,Tier 2,350
1777,Accountability,1,None,True,Tier 2,750
1778,Vue.js,0,None,False,Tier 2,50
1778,React,0,Familiar,False,Tier 2,0
1778,Tailwind CSS,0,None,True,Tier 2,200
1779,Accountability,1,None,False,Tier 1,750
1779,Teamwork,2,Junior,True,Tier 1,400
1779,Python,0,Junior,True,Tier 1,225
1779,NumPy,3,Familiar,False,Tier 1,375
1780,Problem-solving,5,None,False,Tier 3,600
1780,CI/CD,2,None,True,Tier 3,325
1780,Leadership,3,Familiar,False,Tier 3,750
1780,System Design,2,Familiar,False,Tier 3,125
1780,Accountability,2,None,True,Tier 3,750
1780,AWS,3,Senior,True,Tier 3,775
1781,Teamwork,6,Senior,False,Tier 3,400
1781,Kubernetes,7,None,True,Tier 3,675
1781,OOP,6,None,True,Tier 3,675
1781,CI/CD,6,None,False,Tier 3,525
1781,Problem-solving,6,Expert,True,Tier 3,600
1781,Java,11,Expert,True,Tier 3,975
1781,Mentoring,6,Senior,False,Tier 3,750
1781,Algorithms,6,Expert,True,Tier 3,825
1782,React,5,None,True,Tier 1,725
1782,Vue.js,7,None,False,Tier 1,575
1782,System Design,10,None,True,Tier 1,875
1782,OOP,10,Lead,False,Tier 1,975
1782,Problem-solving,7,None,True,Tier 1,600
1783,AWS,4,None,False,Tier 2,400
1783,OOP,5,Familiar,False,Tier 2,500
1783,Teamwork,4,Senior,True,Tier 2,400
1783,Python,4,Familiar,False,Tier 2,350
1783,MongoDB,5,Senior,True,Tier 2,850
1784,React,0,None,True,Tier 1,225
1784,Tailwind CSS,1,Junior,True,Tier 1,375
1784,HTML,0,None,True,Tier 1,225
1785,Problem-solving,6,Expert,True,Tier 1,600
1785,Azure,10,None,False,Tier 1,725
1785,Kotlin,9,Senior,True,Tier 1,1000
1785,Spring Boot,6,Senior,True,Tier 1,875
1785,Jenkins,7,Senior,True,Tier 1,875
1785,Algorithms,9,Expert,False,Tier 1,975
1785,Data Structures,6,Expert,False,Tier 1,825
1786,Accountability,2,None,False,Tier 3,750
1786,Communication,1,Familiar,False,Tier 3,400
1786,Mentoring,0,None,False,Tier 3,750
1786,JavaScript,1,None,False,Tier 3,175
1787,Vue.js,0,Familiar,False,Tier 3,0
1787,Mentoring,0,None,False,Tier 3,750
1787,React,0,Familiar,False,Tier 3,0
1787,Problem-solving,2,Familiar,False,Tier 3,600
1787,Leadership,1,None,True,Tier 3,750
1788,Algorithms,10,Expert,False,Tier 1,975
1788,Tailwind CSS,9,Expert,False,Tier 1,975
1788,HTML,7,None,True,Tier 1,725
1788,Vue.js,5,Lead,True,Tier 1,875
1788,Problem-solving,7,Lead,False,Tier 1,600
1788,Teamwork,6,Expert,True,Tier 1,400
